1.347697E+01 	  3.3171E-01
1.440688E+01 	  2.9142E-01
1.540095E+01 	  2.5528E-01
1.646362E+01 	  2.2364E-01
1.759961E+01 	  1.9592E-01
1.881398E+01 	  1.7165E-01
2.011215E+01 	  1.5039E-01
2.149988E+01 	  1.3176E-01
2.298338E+01 	  1.1545E-01
2.456923E+01 	  1.0116E-01
2.626450E+01 	  8.8636E-02
2.807676E+01 	  7.7197E-02
3.001405E+01 	  6.7103E-02
3.208502E+01 	  5.8330E-02
3.429889E+01 	  5.0704E-02
3.666551E+01 	  4.4077E-02
3.919543E+01 	  3.8316E-02
4.189992E+01 	  3.3309E-02
4.479101E+01 	  2.8957E-02
4.788159E+01 	  2.5173E-02
5.118542E+01 	  2.1885E-02
5.471721E+01 	  1.9026E-02
5.849270E+01 	  1.6541E-02
6.252870E+01 	  1.4380E-02
6.684318E+01 	  1.2502E-02
7.145536E+01 	  1.0833E-02
7.638578E+01 	  9.3726E-03
8.165640E+01 	  8.1074E-03
8.729069E+01 	  7.0102E-03
9.331374E+01 	  6.0615E-03
9.975239E+01 	  5.2412E-03
1.066353E+02 	  4.5320E-03
1.139931E+02 	  3.9187E-03
1.218587E+02 	  3.3885E-03
1.302669E+02 	  2.9300E-03
1.392553E+02 	  2.5336E-03
1.488640E+02 	  2.1909E-03
1.591356E+02 	  1.8945E-03
1.701159E+02 	  1.6382E-03
1.818539E+02 	  1.4166E-03
1.944018E+02 	  1.2250E-03
2.078156E+02 	  1.0593E-03
2.221548E+02 	  9.1600E-04
2.374835E+02 	  7.9211E-04
2.538699E+02 	  6.8497E-04
2.713869E+02 	  5.9233E-04
2.901126E+02 	  5.1222E-04
3.101304E+02 	  4.4295E-04
3.315294E+02 	  3.8305E-04
3.544049E+02 	  3.3125E-04
3.788588E+02 	  2.8645E-04
4.050001E+02 	  2.4772E-04
4.329451E+02 	  2.1422E-04
